Entity,Code,Date,Daily confirmed cases (cases)
Gibraltar,GIB,"Mar 30, 2020",9
Greece,GRC,"Dec 31, 2019",0
Greece,GRC,"Jan 1, 2020",0
Greece,GRC,"Jan 2, 2020",0
Greece,GRC,"Jan 3, 2020",0
Greece,GRC,"Jan 4, 2020",0
Greece,GRC,"Jan 5, 2020",0
Greece,GRC,"Jan 6, 2020",0
Greece,GRC,"Jan 7, 2020",0
Greece,GRC,"Jan 8, 2020",0
Greece,GRC,"Jan 9, 2020",0
Greece,GRC,"Jan 10, 2020",0
Greece,GRC,"Jan 11, 2020",0
Greece,GRC,"Jan 12, 2020",0
Greece,GRC,"Jan 13, 2020",0
Greece,GRC,"Jan 14, 2020",0
Greece,GRC,"Jan 15, 2020",0
Greece,GRC,"Jan 16, 2020",0
Greece,GRC,"Jan 17, 2020",0
Greece,GRC,"Jan 18, 2020",0
Greece,GRC,"Jan 19, 2020",0
Greece,GRC,"Jan 20, 2020",0
Greece,GRC,"Jan 21, 2020",0
Greece,GRC,"Jan 22, 2020",0
Greece,GRC,"Jan 23, 2020",0
Greece,GRC,"Jan 24, 2020",0
Greece,GRC,"Jan 25, 2020",0
Greece,GRC,"Jan 26, 2020",0
Greece,GRC,"Jan 27, 2020",0
Greece,GRC,"Jan 28, 2020",0
Greece,GRC,"Jan 29, 2020",0
Greece,GRC,"Jan 30, 2020",0
Greece,GRC,"Jan 31, 2020",0
Greece,GRC,"Feb 1, 2020",0
Greece,GRC,"Feb 2, 2020",0
Greece,GRC,"Feb 3, 2020",0
Greece,GRC,"Feb 4, 2020",0
Greece,GRC,"Feb 5, 2020",0
Greece,GRC,"Feb 6, 2020",0
Greece,GRC,"Feb 7, 2020",0
Greece,GRC,"Feb 8, 2020",0
Greece,GRC,"Feb 9, 2020",0
Greece,GRC,"Feb 10, 2020",0
Greece,GRC,"Feb 11, 2020",0
Greece,GRC,"Feb 12, 2020",0
Greece,GRC,"Feb 13, 2020",0
Greece,GRC,"Feb 14, 2020",0
Greece,GRC,"Feb 15, 2020",0
Greece,GRC,"Feb 16, 2020",0
Greece,GRC,"Feb 17, 2020",0
Greece,GRC,"Feb 18, 2020",0
Greece,GRC,"Feb 19, 2020",0
Greece,GRC,"Feb 20, 2020",0
Greece,GRC,"Feb 21, 2020",0
Greece,GRC,"Feb 22, 2020",0
Greece,GRC,"Feb 23, 2020",0
Greece,GRC,"Feb 24, 2020",0
Greece,GRC,"Feb 25, 2020",0
Greece,GRC,"Feb 26, 2020",0
Greece,GRC,"Feb 27, 2020",1
Greece,GRC,"Feb 28, 2020",2
Greece,GRC,"Feb 29, 2020",1
Greece,GRC,"Mar 1, 2020",3
Greece,GRC,"Mar 2, 2020",0
Greece,GRC,"Mar 5, 2020",3
Greece,GRC,"Mar 6, 2020",22
Greece,GRC,"Mar 7, 2020",13
Greece,GRC,"Mar 8, 2020",21
Greece,GRC,"Mar 9, 2020",7
Greece,GRC,"Mar 10, 2020",11
Greece,GRC,"Mar 11, 2020",6
Greece,GRC,"Mar 12, 2020",9
Greece,GRC,"Mar 13, 2020",34
Greece,GRC,"Mar 14, 2020",57
Greece,GRC,"Mar 15, 2020",38
Greece,GRC,"Mar 16, 2020",103
Greece,GRC,"Mar 17, 2020",21
Greece,GRC,"Mar 18, 2020",35
Greece,GRC,"Mar 19, 2020",31
Greece,GRC,"Mar 20, 2020",46
Greece,GRC,"Mar 21, 2020",31
Greece,GRC,"Mar 22, 2020",35
Greece,GRC,"Mar 23, 2020",94
Greece,GRC,"Mar 24, 2020",71
Greece,GRC,"Mar 25, 2020",48
Greece,GRC,"Mar 26, 2020",78
Greece,GRC,"Mar 27, 2020",71
Greece,GRC,"Mar 28, 2020",74
Greece,GRC,"Mar 29, 2020",95
Greece,GRC,"Mar 30, 2020",95
Greenland,GRL,"Mar 20, 2020",2
Greenland,GRL,"Mar 21, 2020",0
Greenland,GRL,"Mar 22, 2020",0
Greenland,GRL,"Mar 23, 2020",0
Greenland,GRL,"Mar 24, 2020",2
Greenland,GRL,"Mar 25, 2020",0
Greenland,GRL,"Mar 26, 2020",1
Greenland,GRL,"Mar 27, 2020",1
Greenland,GRL,"Mar 28, 2020",3
Greenland,GRL,"Mar 29, 2020",1
Greenland,GRL,"Mar 30, 2020",0
Grenada,GRD,"Mar 23, 2020",1
Grenada,GRD,"Mar 24, 2020",0
Grenada,GRD,"Mar 25, 2020",0
Grenada,GRD,"Mar 26, 2020",0
Grenada,GRD,"Mar 27, 2020",6
Grenada,GRD,"Mar 28, 2020",0
Grenada,GRD,"Mar 29, 2020",2
Grenada,GRD,"Mar 30, 2020",0
Guam,GUM,"Mar 19, 2020",3
Guam,GUM,"Mar 20, 2020",9
Guam,GUM,"Mar 21, 2020",2
Guam,GUM,"Mar 22, 2020",1
Guam,GUM,"Mar 23, 2020",12
Guam,GUM,"Mar 24, 2020",2
Guam,GUM,"Mar 25, 2020",3
Guam,GUM,"Mar 26, 2020",5
Guam,GUM,"Mar 27, 2020",12
Guam,GUM,"Mar 28, 2020",2
Guam,GUM,"Mar 29, 2020",4
Guam,GUM,"Mar 30, 2020",1
Guatemala,GTM,"Mar 15, 2020",1
Guatemala,GTM,"Mar 16, 2020",0
Guatemala,GTM,"Mar 17, 2020",5
Guatemala,GTM,"Mar 18, 2020",0
Guatemala,GTM,"Mar 19, 2020",2
Guatemala,GTM,"Mar 20, 2020",1
Guatemala,GTM,"Mar 21, 2020",4
Guatemala,GTM,"Mar 22, 2020",4
Guatemala,GTM,"Mar 23, 2020",2
Guatemala,GTM,"Mar 24, 2020",1
Guatemala,GTM,"Mar 25, 2020",1
Guatemala,GTM,"Mar 26, 2020",3
Guatemala,GTM,"Mar 27, 2020",1
Guatemala,GTM,"Mar 28, 2020",7
Guatemala,GTM,"Mar 29, 2020",2
Guatemala,GTM,"Mar 30, 2020",2
Guernsey,GGY,"Mar 20, 2020",1
Guernsey,GGY,"Mar 21, 2020",0
Guernsey,GGY,"Mar 22, 2020",0
Guernsey,GGY,"Mar 23, 2020",16
Guernsey,GGY,"Mar 24, 2020",3
Guernsey,GGY,"Mar 25, 2020",3
Guernsey,GGY,"Mar 26, 2020",7
Guernsey,GGY,"Mar 27, 2020",4
Guernsey,GGY,"Mar 28, 2020",2
Guernsey,GGY,"Mar 29, 2020",3
Guernsey,GGY,"Mar 30, 2020",6
Guinea,GIN,"Mar 14, 2020",1
Guinea,GIN,"Mar 15, 2020",0
Guinea,GIN,"Mar 17, 2020",0
Guinea,GIN,"Mar 18, 2020",0
Guinea,GIN,"Mar 19, 2020",0
Guinea,GIN,"Mar 20, 2020",0
Guinea,GIN,"Mar 21, 2020",1
Guinea,GIN,"Mar 22, 2020",0
Guinea,GIN,"Mar 23, 2020",0
Guinea,GIN,"Mar 24, 2020",0
Guinea,GIN,"Mar 25, 2020",2
Guinea,GIN,"Mar 26, 2020",0
Guinea,GIN,"Mar 27, 2020",1
Guinea,GIN,"Mar 28, 2020",0
Guinea,GIN,"Mar 29, 2020",3
Guinea,GIN,"Mar 30, 2020",0
Guinea-Bissau,GNB,"Mar 27, 2020",2
Guinea-Bissau,GNB,"Mar 28, 2020",0
Guinea-Bissau,GNB,"Mar 29, 2020",0
Guinea-Bissau,GNB,"Mar 30, 2020",0
Guyana,GUY,"Mar 13, 2020",1
Guyana,GUY,"Mar 16, 2020",3
Guyana,GUY,"Mar 17, 2020",0
Guyana,GUY,"Mar 18, 2020",0
Guyana,GUY,"Mar 19, 2020",1
Guyana,GUY,"Mar 20, 2020",0
Guyana,GUY,"Mar 21, 2020",0
Guyana,GUY,"Mar 22, 2020",0
Guyana,GUY,"Mar 23, 2020",0
Guyana,GUY,"Mar 24, 2020",0
Guyana,GUY,"Mar 25, 2020",0
Guyana,GUY,"Mar 26, 2020",0
Guyana,GUY,"Mar 27, 2020",0
Guyana,GUY,"Mar 28, 2020",0
Guyana,GUY,"Mar 29, 2020",3
Guyana,GUY,"Mar 30, 2020",0
Haiti,HTI,"Mar 20, 2020",2
Haiti,HTI,"Mar 21, 2020",0
Haiti,HTI,"Mar 22, 2020",0
Haiti,HTI,"Mar 23, 2020",0
Haiti,HTI,"Mar 24, 2020",3
Haiti,HTI,"Mar 25, 2020",2
Haiti,HTI,"Mar 26, 2020",1
Haiti,HTI,"Mar 27, 2020",0
Haiti,HTI,"Mar 28, 2020",0
Haiti,HTI,"Mar 29, 2020",0
Haiti,HTI,"Mar 30, 2020",7
Honduras,HND,"Mar 12, 2020",2
Honduras,HND,"Mar 14, 2020",1
Honduras,HND,"Mar 16, 2020",3
Honduras,HND,"Mar 17, 2020",2
Honduras,HND,"Mar 18, 2020",1
Honduras,HND,"Mar 19, 2020",3
Honduras,HND,"Mar 20, 2020",12
Honduras,HND,"Mar 21, 2020",0
Honduras,HND,"Mar 22, 2020",2
Honduras,HND,"Mar 23, 2020",1
Honduras,HND,"Mar 24, 2020",3
Honduras,HND,"Mar 25, 2020",6
Honduras,HND,"Mar 26, 2020",16
Honduras,HND,"Mar 27, 2020",15
Honduras,HND,"Mar 28, 2020",28
Honduras,HND,"Mar 29, 2020",15
Honduras,HND,"Mar 30, 2020",29
Hungary,HUN,"Mar 5, 2020",2
Hungary,HUN,"Mar 7, 2020",2
Hungary,HUN,"Mar 8, 2020",3
Hungary,HUN,"Mar 9, 2020",1
Hungary,HUN,"Mar 10, 2020",1
Hungary,HUN,"Mar 11, 2020",3
Hungary,HUN,"Mar 12, 2020",1
Hungary,HUN,"Mar 13, 2020",3
Hungary,HUN,"Mar 14, 2020",9
Hungary,HUN,"Mar 15, 2020",6
Hungary,HUN,"Mar 16, 2020",8
Hungary,HUN,"Mar 17, 2020",11
Hungary,HUN,"Mar 18, 2020",0
Hungary,HUN,"Mar 19, 2020",23
Hungary,HUN,"Mar 20, 2020",12
Hungary,HUN,"Mar 21, 2020",18
Hungary,HUN,"Mar 22, 2020",28
Hungary,HUN,"Mar 23, 2020",36
Hungary,HUN,"Mar 24, 2020",20
Hungary,HUN,"Mar 25, 2020",39
Hungary,HUN,"Mar 26, 2020",35
Hungary,HUN,"Mar 27, 2020",39
Hungary,HUN,"Mar 28, 2020",43
Hungary,HUN,"Mar 29, 2020",65
Hungary,HUN,"Mar 30, 2020",39
Iceland,ISL,"Dec 31, 2019",0
Iceland,ISL,"Jan 1, 2020",0
Iceland,ISL,"Jan 2, 2020",0
Iceland,ISL,"Jan 3, 2020",0
Iceland,ISL,"Jan 4, 2020",0
Iceland,ISL,"Jan 5, 2020",0
Iceland,ISL,"Jan 6, 2020",0
Iceland,ISL,"Jan 7, 2020",0
Iceland,ISL,"Jan 8, 2020",0
Iceland,ISL,"Jan 9, 2020",0
Iceland,ISL,"Jan 10, 2020",0
Iceland,ISL,"Jan 11, 2020",0
Iceland,ISL,"Jan 12, 2020",0
Iceland,ISL,"Jan 13, 2020",0
Iceland,ISL,"Jan 14, 2020",0
Iceland,ISL,"Jan 15, 2020",0
Iceland,ISL,"Jan 16, 2020",0
Iceland,ISL,"Jan 17, 2020",0
Iceland,ISL,"Jan 18, 2020",0
Iceland,ISL,"Jan 19, 2020",0
Iceland,ISL,"Jan 20, 2020",0
Iceland,ISL,"Jan 21, 2020",0
Iceland,ISL,"Jan 22, 2020",0
Iceland,ISL,"Jan 23, 2020",0
Iceland,ISL,"Jan 24, 2020",0
Iceland,ISL,"Jan 25, 2020",0
Iceland,ISL,"Jan 26, 2020",0
Iceland,ISL,"Jan 27, 2020",0
Iceland,ISL,"Jan 28, 2020",0
Iceland,ISL,"Jan 29, 2020",0
Iceland,ISL,"Jan 30, 2020",0
Iceland,ISL,"Jan 31, 2020",0
Iceland,ISL,"Feb 1, 2020",0
Iceland,ISL,"Feb 2, 2020",0
Iceland,ISL,"Feb 3, 2020",0
Iceland,ISL,"Feb 4, 2020",0
Iceland,ISL,"Feb 5, 2020",0
Iceland,ISL,"Feb 6, 2020",0
Iceland,ISL,"Feb 7, 2020",0
Iceland,ISL,"Feb 8, 2020",0
Iceland,ISL,"Feb 9, 2020",0
Iceland,ISL,"Feb 10, 2020",0
Iceland,ISL,"Feb 11, 2020",0
Iceland,ISL,"Feb 12, 2020",0
Iceland,ISL,"Feb 13, 2020",0
Iceland,ISL,"Feb 14, 2020",0
Iceland,ISL,"Feb 15, 2020",0
Iceland,ISL,"Feb 16, 2020",0
Iceland,ISL,"Feb 17, 2020",0
Iceland,ISL,"Feb 18, 2020",0
Iceland,ISL,"Feb 19, 2020",0
Iceland,ISL,"Feb 20, 2020",0
Iceland,ISL,"Feb 21, 2020",0
Iceland,ISL,"Feb 22, 2020",0
Iceland,ISL,"Feb 23, 2020",0
Iceland,ISL,"Feb 24, 2020",0
Iceland,ISL,"Feb 25, 2020",0
Iceland,ISL,"Feb 26, 2020",0
Iceland,ISL,"Feb 27, 2020",0
Iceland,ISL,"Feb 28, 2020",0
Iceland,ISL,"Feb 29, 2020",1
Iceland,ISL,"Mar 1, 2020",0
Iceland,ISL,"Mar 2, 2020",2
Iceland,ISL,"Mar 3, 2020",3
Iceland,ISL,"Mar 4, 2020",10
Iceland,ISL,"Mar 5, 2020",10
Iceland,ISL,"Mar 6, 2020",9
Iceland,ISL,"Mar 7, 2020",8
Iceland,ISL,"Mar 8, 2020",10
Iceland,ISL,"Mar 9, 2020",2
Iceland,ISL,"Mar 10, 2020",10
Iceland,ISL,"Mar 11, 2020",5
Iceland,ISL,"Mar 12, 2020",15
Iceland,ISL,"Mar 13, 2020",32
Iceland,ISL,"Mar 14, 2020",0
Iceland,ISL,"Mar 15, 2020",21
Iceland,ISL,"Mar 16, 2020",40
Iceland,ISL,"Mar 17, 2020",21
Iceland,ISL,"Mar 18, 2020",48
Iceland,ISL,"Mar 19, 2020",3
Iceland,ISL,"Mar 20, 2020",80
Iceland,ISL,"Mar 21, 2020",79
Iceland,ISL,"Mar 22, 2020",64
Iceland,ISL,"Mar 23, 2020",95
Iceland,ISL,"Mar 24, 2020",20
Iceland,ISL,"Mar 25, 2020",60
Iceland,ISL,"Mar 26, 2020",89
Iceland,ISL,"Mar 27, 2020",65
Iceland,ISL,"Mar 28, 2020",88
Iceland,ISL,"Mar 29, 2020",73
Iceland,ISL,"Mar 30, 2020",57
India,IND,"Dec 31, 2019",0
India,IND,"Jan 1, 2020",0
India,IND,"Jan 2, 2020",0
India,IND,"Jan 3, 2020",0
India,IND,"Jan 4, 2020",0
India,IND,"Jan 5, 2020",0
India,IND,"Jan 6, 2020",0
India,IND,"Jan 7, 2020",0
India,IND,"Jan 8, 2020",0
India,IND,"Jan 9, 2020",0
India,IND,"Jan 10, 2020",0
India,IND,"Jan 11, 2020",0
India,IND,"Jan 12, 2020",0
India,IND,"Jan 13, 2020",0
India,IND,"Jan 14, 2020",0
India,IND,"Jan 15, 2020",0
India,IND,"Jan 16, 2020",0
India,IND,"Jan 17, 2020",0
India,IND,"Jan 18, 2020",0
India,IND,"Jan 19, 2020",0
India,IND,"Jan 20, 2020",0
India,IND,"Jan 21, 2020",0
India,IND,"Jan 22, 2020",0
India,IND,"Jan 23, 2020",0
India,IND,"Jan 24, 2020",0
India,IND,"Jan 25, 2020",0
India,IND,"Jan 26, 2020",0
India,IND,"Jan 27, 2020",0
India,IND,"Jan 28, 2020",0
India,IND,"Jan 29, 2020",0
India,IND,"Jan 30, 2020",1
India,IND,"Jan 31, 2020",0
India,IND,"Feb 1, 2020",0
India,IND,"Feb 2, 2020",1
India,IND,"Feb 3, 2020",0
India,IND,"Feb 4, 2020",1
India,IND,"Feb 5, 2020",0
India,IND,"Feb 6, 2020",0
India,IND,"Feb 7, 2020",0
India,IND,"Feb 8, 2020",0
India,IND,"Feb 9, 2020",0
India,IND,"Feb 10, 2020",0
India,IND,"Feb 11, 2020",0
India,IND,"Feb 12, 2020",0
India,IND,"Feb 13, 2020",0
India,IND,"Feb 14, 2020",0
India,IND,"Feb 15, 2020",0
India,IND,"Feb 16, 2020",0
India,IND,"Feb 17, 2020",0
India,IND,"Feb 18, 2020",0
India,IND,"Feb 19, 2020",0
India,IND,"Feb 20, 2020",0
India,IND,"Feb 21, 2020",0
India,IND,"Feb 22, 2020",0
India,IND,"Feb 23, 2020",0
India,IND,"Feb 24, 2020",0
India,IND,"Feb 25, 2020",0
India,IND,"Feb 26, 2020",0
India,IND,"Feb 27, 2020",0
India,IND,"Feb 28, 2020",0
India,IND,"Feb 29, 2020",0
India,IND,"Mar 1, 2020",0
India,IND,"Mar 2, 2020",0
India,IND,"Mar 3, 2020",2
India,IND,"Mar 4, 2020",1
India,IND,"Mar 5, 2020",22
India,IND,"Mar 6, 2020",1
India,IND,"Mar 7, 2020",2
India,IND,"Mar 8, 2020",3
India,IND,"Mar 10, 2020",10
India,IND,"Mar 11, 2020",6
India,IND,"Mar 12, 2020",23
India,IND,"Mar 13, 2020",2
India,IND,"Mar 14, 2020",8
India,IND,"Mar 15, 2020",7
India,IND,"Mar 16, 2020",3
India,IND,"Mar 17, 2020",32
India,IND,"Mar 18, 2020",12
India,IND,"Mar 19, 2020",28
India,IND,"Mar 20, 2020",26
India,IND,"Mar 21, 2020",40
India,IND,"Mar 22, 2020",89
India,IND,"Mar 23, 2020",119
India,IND,"Mar 24, 2020",53
India,IND,"Mar 25, 2020",70
India,IND,"Mar 26, 2020",87
India,IND,"Mar 27, 2020",75
India,IND,"Mar 28, 2020",149
India,IND,"Mar 29, 2020",106
India,IND,"Mar 30, 2020",92
Indonesia,IDN,"Dec 31, 2019",0
Indonesia,IDN,"Jan 1, 2020",0
Indonesia,IDN,"Jan 2, 2020",0
Indonesia,IDN,"Jan 3, 2020",0
Indonesia,IDN,"Jan 4, 2020",0
Indonesia,IDN,"Jan 5, 2020",0
Indonesia,IDN,"Jan 6, 2020",0
Indonesia,IDN,"Jan 7, 2020",0
Indonesia,IDN,"Jan 8, 2020",0
Indonesia,IDN,"Jan 9, 2020",0
Indonesia,IDN,"Jan 10, 2020",0
Indonesia,IDN,"Jan 11, 2020",0
Indonesia,IDN,"Jan 12, 2020",0
Indonesia,IDN,"Jan 13, 2020",0
Indonesia,IDN,"Jan 14, 2020",0
Indonesia,IDN,"Jan 15, 2020",0
Indonesia,IDN,"Jan 16, 2020",0
Indonesia,IDN,"Jan 17, 2020",0
Indonesia,IDN,"Jan 18, 2020",0
Indonesia,IDN,"Jan 19, 2020",0
Indonesia,IDN,"Jan 20, 2020",0
Indonesia,IDN,"Jan 21, 2020",0
Indonesia,IDN,"Jan 22, 2020",0
Indonesia,IDN,"Jan 23, 2020",0
Indonesia,IDN,"Jan 24, 2020",0
Indonesia,IDN,"Jan 25, 2020",0
Indonesia,IDN,"Jan 26, 2020",0
Indonesia,IDN,"Jan 27, 2020",0
Indonesia,IDN,"Jan 28, 2020",0
Indonesia,IDN,"Jan 29, 2020",0
Indonesia,IDN,"Jan 30, 2020",0
Indonesia,IDN,"Jan 31, 2020",0
Indonesia,IDN,"Feb 1, 2020",0
Indonesia,IDN,"Feb 2, 2020",0
Indonesia,IDN,"Feb 3, 2020",0
Indonesia,IDN,"Feb 4, 2020",0
Indonesia,IDN,"Feb 5, 2020",0
Indonesia,IDN,"Feb 6, 2020",0
Indonesia,IDN,"Feb 7, 2020",0
Indonesia,IDN,"Feb 8, 2020",0
Indonesia,IDN,"Feb 9, 2020",0
Indonesia,IDN,"Feb 10, 2020",0
Indonesia,IDN,"Feb 11, 2020",0
Indonesia,IDN,"Feb 12, 2020",0
Indonesia,IDN,"Feb 13, 2020",0
Indonesia,IDN,"Feb 14, 2020",0
Indonesia,IDN,"Feb 15, 2020",0
Indonesia,IDN,"Feb 16, 2020",0
Indonesia,IDN,"Feb 17, 2020",0
Indonesia,IDN,"Feb 18, 2020",0
Indonesia,IDN,"Feb 19, 2020",0
Indonesia,IDN,"Feb 20, 2020",0
Indonesia,IDN,"Feb 21, 2020",0
Indonesia,IDN,"Feb 22, 2020",0
Indonesia,IDN,"Feb 23, 2020",0
Indonesia,IDN,"Feb 24, 2020",0
Indonesia,IDN,"Feb 25, 2020",0
Indonesia,IDN,"Feb 26, 2020",0
Indonesia,IDN,"Feb 27, 2020",0
Indonesia,IDN,"Feb 28, 2020",0
Indonesia,IDN,"Feb 29, 2020",0
Indonesia,IDN,"Mar 1, 2020",0
Indonesia,IDN,"Mar 2, 2020",2
Indonesia,IDN,"Mar 7, 2020",2
Indonesia,IDN,"Mar 9, 2020",2
Indonesia,IDN,"Mar 11, 2020",13
Indonesia,IDN,"Mar 12, 2020",15
Indonesia,IDN,"Mar 14, 2020",35
Indonesia,IDN,"Mar 15, 2020",27
Indonesia,IDN,"Mar 16, 2020",21
Indonesia,IDN,"Mar 17, 2020",17
Indonesia,IDN,"Mar 18, 2020",38
Indonesia,IDN,"Mar 19, 2020",0
Indonesia,IDN,"Mar 20, 2020",55
Indonesia,IDN,"Mar 21, 2020",82
Indonesia,IDN,"Mar 22, 2020",141
Indonesia,IDN,"Mar 23, 2020",64
Indonesia,IDN,"Mar 24, 2020",65
Indonesia,IDN,"Mar 25, 2020",107
Indonesia,IDN,"Mar 26, 2020",104
Indonesia,IDN,"Mar 27, 2020",103
Indonesia,IDN,"Mar 28, 2020",153
Indonesia,IDN,"Mar 29, 2020",109
Indonesia,IDN,"Mar 30, 2020",130
International,,"Dec 31, 2019",0
International,,"Jan 1, 2020",0
International,,"Jan 2, 2020",0
International,,"Jan 3, 2020",0
International,,"Jan 4, 2020",0
International,,"Jan 5, 2020",0
International,,"Jan 6, 2020",0
International,,"Jan 7, 2020",0
International,,"Jan 8, 2020",0
International,,"Jan 9, 2020",0
International,,"Jan 10, 2020",0
International,,"Jan 11, 2020",0
International,,"Jan 12, 2020",0
International,,"Jan 13, 2020",0
International,,"Jan 14, 2020",0
International,,"Jan 15, 2020",0
International,,"Jan 16, 2020",0
International,,"Jan 17, 2020",0
International,,"Jan 18, 2020",0
International,,"Jan 19, 2020",0
International,,"Jan 20, 2020",0
International,,"Jan 21, 2020",0
International,,"Jan 22, 2020",0
International,,"Jan 23, 2020",0
International,,"Jan 24, 2020",0
International,,"Jan 25, 2020",0
International,,"Jan 26, 2020",0
International,,"Jan 27, 2020",0
International,,"Jan 28, 2020",0
International,,"Jan 29, 2020",0
International,,"Jan 30, 2020",0
International,,"Jan 31, 2020",0
International,,"Feb 1, 2020",0
International,,"Feb 2, 2020",0
International,,"Feb 3, 2020",0
International,,"Feb 4, 2020",0
International,,"Feb 5, 2020",10
International,,"Feb 6, 2020",10
International,,"Feb 7, 2020",41
International,,"Feb 8, 2020",3
International,,"Feb 9, 2020",0
International,,"Feb 10, 2020",6
International,,"Feb 11, 2020",65
International,,"Feb 12, 2020",39
International,,"Feb 13, 2020",0
International,,"Feb 14, 2020",47
International,,"Feb 15, 2020",0
International,,"Feb 16, 2020",134
International,,"Feb 17, 2020",0
International,,"Feb 18, 2020",99
International,,"Feb 19, 2020",88
International,,"Feb 20, 2020",79
International,,"Feb 21, 2020",13
International,,"Feb 22, 2020",0
International,,"Feb 23, 2020",0
International,,"Feb 24, 2020",57
International,,"Feb 25, 2020",0
International,,"Feb 26, 2020",0
International,,"Feb 27, 2020",14
International,,"Feb 28, 2020",0
International,,"Feb 29, 2020",0
International,,"Mar 1, 2020",0
International,,"Mar 2, 2020",0
International,,"Mar 10, 2020",-9
Iran,IRN,"Dec 31, 2019",0
Iran,IRN,"Jan 1, 2020",0
Iran,IRN,"Jan 2, 2020",0
Iran,IRN,"Jan 3, 2020",0
Iran,IRN,"Jan 4, 2020",0
Iran,IRN,"Jan 5, 2020",0
Iran,IRN,"Jan 6, 2020",0
Iran,IRN,"Jan 7, 2020",0
Iran,IRN,"Jan 8, 2020",0
Iran,IRN,"Jan 9, 2020",0
Iran,IRN,"Jan 10, 2020",0
Iran,IRN,"Jan 11, 2020",0
Iran,IRN,"Jan 12, 2020",0
Iran,IRN,"Jan 13, 2020",0
Iran,IRN,"Jan 14, 2020",0
Iran,IRN,"Jan 15, 2020",0
Iran,IRN,"Jan 16, 2020",0
Iran,IRN,"Jan 17, 2020",0
Iran,IRN,"Jan 18, 2020",0
Iran,IRN,"Jan 19, 2020",0
Iran,IRN,"Jan 20, 2020",0
Iran,IRN,"Jan 21, 2020",0
Iran,IRN,"Jan 22, 2020",0
Iran,IRN,"Jan 23, 2020",0
Iran,IRN,"Jan 24, 2020",0
Iran,IRN,"Jan 25, 2020",0
Iran,IRN,"Jan 26, 2020",0
Iran,IRN,"Jan 27, 2020",0
Iran,IRN,"Jan 28, 2020",0
Iran,IRN,"Jan 29, 2020",0
Iran,IRN,"Jan 30, 2020",0
Iran,IRN,"Jan 31, 2020",0
Iran,IRN,"Feb 1, 2020",0
Iran,IRN,"Feb 2, 2020",0
Iran,IRN,"Feb 3, 2020",0
Iran,IRN,"Feb 4, 2020",0
Iran,IRN,"Feb 5, 2020",0
Iran,IRN,"Feb 6, 2020",0
Iran,IRN,"Feb 7, 2020",0
Iran,IRN,"Feb 8, 2020",0
Iran,IRN,"Feb 9, 2020",0
Iran,IRN,"Feb 10, 2020",0
Iran,IRN,"Feb 11, 2020",0
Iran,IRN,"Feb 12, 2020",0
Iran,IRN,"Feb 13, 2020",0
Iran,IRN,"Feb 14, 2020",0
Iran,IRN,"Feb 15, 2020",0
Iran,IRN,"Feb 16, 2020",0
Iran,IRN,"Feb 17, 2020",0
Iran,IRN,"Feb 18, 2020",0
Iran,IRN,"Feb 19, 2020",0
Iran,IRN,"Feb 20, 2020",2
Iran,IRN,"Feb 21, 2020",3
Iran,IRN,"Feb 22, 2020",13
Iran,IRN,"Feb 23, 2020",10
Iran,IRN,"Feb 24, 2020",15
Iran,IRN,"Feb 25, 2020",18
Iran,IRN,"Feb 26, 2020",34
Iran,IRN,"Feb 27, 2020",44
Iran,IRN,"Feb 28, 2020",106
Iran,IRN,"Feb 29, 2020",143
Iran,IRN,"Mar 1, 2020",205
Iran,IRN,"Mar 2, 2020",385
Iran,IRN,"Mar 3, 2020",523
Iran,IRN,"Mar 4, 2020",835
Iran,IRN,"Mar 5, 2020",586
Iran,IRN,"Mar 6, 2020",591
Iran,IRN,"Mar 7, 2020",1234
Iran,IRN,"Mar 8, 2020",1076
Iran,IRN,"Mar 9, 2020",743
Iran,IRN,"Mar 10, 2020",595
Iran,IRN,"Mar 11, 2020",881
Iran,IRN,"Mar 12, 2020",958
Iran,IRN,"Mar 13, 2020",1075
Iran,IRN,"Mar 14, 2020",1289
Iran,IRN,"Mar 15, 2020",1365
Iran,IRN,"Mar 16, 2020",1209
Iran,IRN,"Mar 17, 2020",1053
Iran,IRN,"Mar 18, 2020",1178
Iran,IRN,"Mar 19, 2020",1192
Iran,IRN,"Mar 20, 2020",1046
Iran,IRN,"Mar 21, 2020",1237
Iran,IRN,"Mar 22, 2020",966
Iran,IRN,"Mar 23, 2020",1028
Iran,IRN,"Mar 24, 2020",1411
Iran,IRN,"Mar 25, 2020",1762
Iran,IRN,"Mar 26, 2020",2206
Iran,IRN,"Mar 27, 2020",2389
Iran,IRN,"Mar 28, 2020",2926
Iran,IRN,"Mar 29, 2020",3076
Iran,IRN,"Mar 30, 2020",2901
Iraq,IRQ,"Dec 31, 2019",0
Iraq,IRQ,"Jan 1, 2020",0
Iraq,IRQ,"Jan 2, 2020",0
Iraq,IRQ,"Jan 3, 2020",0
Iraq,IRQ,"Jan 4, 2020",0
Iraq,IRQ,"Jan 5, 2020",0
Iraq,IRQ,"Jan 6, 2020",0
Iraq,IRQ,"Jan 7, 2020",0
Iraq,IRQ,"Jan 8, 2020",0
Iraq,IRQ,"Jan 9, 2020",0
Iraq,IRQ,"Jan 10, 2020",0
Iraq,IRQ,"Jan 11, 2020",0
Iraq,IRQ,"Jan 12, 2020",0
Iraq,IRQ,"Jan 13, 2020",0
